255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
295 57.8496 2814.67 12618.8 0.0103544 27676.2 -108.258 0.0159741 3.97388e-05 0.0496265 78.7337 0.00483262 0.01316 3.31691 195.131 4.21018e-11 294.442 0.0459076 3.19733e-10 2.01661e-15 6.0249e-10 0.00364637 1.4191e-11 5.12795e-08 2.49501e-06 1.11857e-05 9.17843e-12 2.45329e-05 -9.59626e-08 1.41599e-11 3.52256e-14 4.39903e-11 6.97917e-08 4.28377e-12 3.41507e-06 5.41662e-05 0.000415745 1.92966e-10 0.000510294 6.37845e-06 5.32184e-10 1.33654e-12 7.29472e-10 1.79649e-06 1.12076e-10 1.12812e+09 inf 
305 13016.7 182662 1.31961e+06 1.06805 1.64769e+06 -7640.03 3.23475 0.00964006 3.15153 7224.06 0.65732 713.089 12306 1.22952e+06 1.62728e-07 306560 104.57 1.58546e-05 1.67606e-10 1.93358e-06 17.5481 1.75289e-07 0.00043421 0.00609321 0.0440192 3.56277e-08 0.0549633 -0.000254855 1.07904e-07 3.21571e-10 1.05128e-07 0.000240979 2.19267e-08 0.00485783 0.0193229 0.197677 6.44898e-08 0.0848835 0.00185021 7.19189e-07 2.34256e-09 2.31188e-07 0.000726152 7.32563e-08 2.9978e+07 inf 
315 123378 628265 5.56602e+06 6.63487 5.30879e+06 -27123.3 33.194 0.12068 12.4941 29002.9 4.17415 54232.2 197254 2.48681e+07 9.24024e-06 4.53418e+06 1457.12 0.00189411 3.10483e-08 4.27108e-05 339.775 8.71473e-06 0.0103641 0.0527758 0.467559 5.57345e-07 0.445951 -0.00227842 2.78838e-06 1.01374e-08 1.04954e-06 0.00243631 3.50639e-07 0.066695 0.117407 1.36761 6.82326e-07 0.426626 0.0108264 1.23018e-05 5.00536e-08 1.5768e-06 0.00475461 7.80455e-07 1.19044e+07 inf 
325 536882 1.26764e+06 1.28706e+07 23.8065 9.89271e+06 -58081 165.58 0.730311 30.0088 64812.4 14.7996 873263 1.0298e+06 1.56171e+08 0.000166667 2.20705e+07 7596.58 0.0461406 1.11162e-06 0.000329615 2107.3 0.00013738 0.0669357 0.158043 1.60464 2.96808e-06 1.23337 -0.00724124 2.06437e-05 9.10514e-08 3.74134e-06 0.00808048 1.84514e-06 0.3231 0.321577 4.11043 3.45972e-06 1.10925 0.029911 7.29822e-05 3.60973e-07 5.20548e-06 0.0140511 3.7045e-06 8.02086e+06 inf 
335 1.60141e+06 2.10924e+06 2.38305e+07 67.1169 1.49387e+07 -104842 570.911 3.02498 59.8262 117040 41.5187 6.94799e+06 3.37758e+06 6.00083e+08 0.00168597 6.38704e+07 27113.4 0.529316 1.83973e-05 0.00161516 8045.29 0.00128755 0.257662 0.339369 3.83424 1.07989e-05 2.40359 -0.0168687 9.18576e-05 4.86708e-07 9.62582e-06 0.0188314 6.68021e-06 1.02544 0.654423 9.04709 1.24359e-05 2.12116 0.0638584 0.000276997 1.6502e-06 1.29312e-05 0.0306568 1.2749e-05 6.21518e+06 inf 
345 3.78811e+06 3.17022e+06 3.9121e+07 163.184 2.014e+07 -172342 1557.92 9.80364 107.647 188626 101.428 3.47828e+07 8.53038e+06 1.72903e+09 0.0116996 1.37217e+08 76321.5 3.7162 0.000180383 0.00608118 23333.8 0.00863891 0.733417 0.613787 7.57424 3.15941e-05 3.89932 -0.0333672 0.000301629 1.89809e-06 2.08416e-05 0.03652 1.96375e-05 2.48926 1.12909 16.655 3.55946e-05 3.37075 0.11689 0.00079279 5.59654e-06 2.72582e-05 0.0564266 3.58741e-05 5.16501e+06 inf 
355 7.70953e+06 4.48326e+06 5.95645e+07 357.313 2.52642e+07 -267401 3631.34 26.8821 181.441 283057 225.488 1.32228e+08 1.84811e+07 4.18211e+09 0.062882 2.43927e+08 188186 19.2452 0.00129121 0.0193921 56851.1 0.0465753 1.72925 1.00559 13.3603 8.01452e-05 5.66675 -0.059978 0.000814509 6.02966e-06 4.06972e-05 0.0634896 5.0577e-05 5.16415 1.77034 27.5599 8.76423e-05 4.75401 0.196501 0.00191135 1.59142e-05 5.18978e-05 0.093385 8.88189e-05 4.45832e+06 inf 
365 1.40461e+07 6.06865e+06 8.57555e+07 720.972 3.01189e+07 -395847 7524.82 64.8993 291.364 403128 465.276 4.02589e+08 3.57362e+07 8.8446e+09 0.275613 3.79545e+08 411717 78.1596 0.00702487 0.0545336 121811 0.208501 3.55459 1.53577 21.7017 0.000182453 7.62205 -0.100175 0.00190427 1.64238e-05 7.37341e-05 0.102018 0.000117745 9.44702 2.58554 42.0392 0.000190942 6.16069 0.306849 0.00401911 3.88331e-05 9.14541e-05 0.142894 0.000197232 3.95155e+06 inf 
375 2.3626e+07 7.97448e+06 1.18573e+08 1364.26 3.46859e+07 -566086 14291.6 142.37 451.6 552834 905.112 1.05169e+09 6.38992e+07 1.69858e+10 1.03408 5.37211e+08 826900 267.983 0.0317964 0.139838 237619 0.813295 6.58728 2.2234 33.0598 0.000380375 9.67094 -0.157833 0.00398472 3.96948e-05 0.000125913 0.154138 0.000252358 15.8062 3.58783 60.3567 0.000378987 7.50034 0.453476 0.0076707 8.53793e-05 0.000152102 0.206138 0.000403824 3.58661e+06 inf 
385 3.71959e+07 1.02047e+07 1.58084e+08 2438.85 3.87197e+07 -782027 25267.9 288.478 678.307 733063 1671.2 2.41423e+09 1.07085e+08 3.00095e+10 3.40405 7.04317e+08 1.52875e+06 793.484 0.121307 0.331923 428154 2.79402 11.2886 3.09701 47.9769 0.000740165 11.751 -0.237337 0.00766854 8.755e-05 0.000205859 0.222477 0.000507193 24.6021 4.78619 82.4972 0.000696599 8.69863 0.63846 0.013491 0.000170735 0.000241572 0.283627 0.000768577 3.295e+06 inf 
